timestamp;nh3;co;no2;dust;uv;temperature;pressure;humidity;wind_speed;wind_direction;
1503;1017;1016;1019;841.60;856;5.52;1027.58;45.88;23.11;112.50;
1504;1014;1017;1014;844.92;875;5.54;1027.58;45.87;13.33;157.50;
1505;1019;1016;1016;844.09;859;5.55;1027.57;45.84;21.11;157.50;
1506;1010;1013;1012;838.28;871;5.57;1027.62;45.79;16.44;247.50;
1507;1014;1020;1016;844.92;870;5.56;1027.48;45.93;35.11;67.50;
1508;1014;1020;1016;844.92;866;5.55;1027.56;45.96;31.78;157.50;
1509;1013;1007;1013;838.28;856;5.51;1027.41;46.07;34.89;157.50;
1510;1017;1014;1020;844.92;876;5.56;1027.66;46.06;24.44;247.50;
1511;1018;1018;1017;847.41;856;5.56;1027.65;46.09;24.67;22.50;
1512;1018;1017;1014;841.60;871;5.56;1027.60;46.05;20.22;22.50;
1513;1018;1019;1018;846.58;867;5.58;1027.58;45.99;12.44;157.50;
1514;1020;1016;1018;844.09;856;5.57;1027.55;45.98;20.00;67.50;
1515;1010;1013;1010;840.77;865;5.51;1027.50;46.13;18.22;22.50;
1516;1018;1017;1015;841.60;854;5.53;1027.55;46.11;18.22;22.50;
1517;1017;1014;1014;844.92;861;5.55;1027.53;45.99;14.89;247.50;
1518;1015;1011;1017;844.09;860;5.54;1027.58;45.98;28.67;247.50;
1519;1016;1020;1019;841.60;859;5.56;1027.56;45.94;14.89;247.50;
1520;1016;1016;1016;844.09;863;5.56;1027.61;45.96;8.89;247.50;
1521;1011;1010;1014;843.26;859;5.57;1027.61;45.95;3.33;180.00;
1522;1019;1018;1018;846.58;843;5.59;1027.52;45.77;3.33;112.50;
1523;1014;1020;1020;842.43;864;5.60;1027.57;45.61;3.11;67.50;
1524;1011;1017;1014;843.26;860;5.60;1027.55;45.55;4.67;247.50;
1525;1011;1010;1008;839.11;858;5.61;1027.54;45.59;12.22;22.50;
1526;1008;1013;1010;840.77;872;5.54;1027.64;45.72;8.44;22.50;
1527;1013;1013;1010;840.77;861;5.43;1027.64;46.05;8.44;247.50;
1528;1014;1014;1020;844.09;856;5.36;1027.55;46.04;6.89;247.50;
1529;1012;1017;1014;843.26;857;5.38;1027.51;46.07;8.89;22.50;
1530;1013;1011;1013;838.28;848;5.48;1027.55;45.88;3.56;22.50;
1531;1012;1013;1012;840.77;848;5.45;1027.50;45.82;3.33;22.50;
1532;1014;1014;1013;839.11;855;5.48;1027.51;45.83;3.56;247.50;
1533;1019;1019;1017;844.09;856;5.51;1027.52;45.75;3.56;247.50;
1534;1014;1014;1017;843.26;861;5.54;1027.55;45.65;3.33;247.50;
1535;1016;1016;1016;841.60;873;5.57;1027.62;45.43;3.56;247.50;
1536;1016;1016;1016;841.60;867;5.58;1027.63;45.49;6.89;22.50;
1537;1018;1018;1018;843.26;848;5.49;1027.62;45.56;4.44;157.50;
1538;1007;1007;1010;840.77;850;5.49;1027.59;45.66;6.44;112.50;
1539;1020;1020;1020;845.75;869;5.55;1027.58;45.46;6.67;112.50;
1540;1019;1019;1016;846.58;849;5.49;1027.55;45.48;6.22;112.50;
1541;1016;1016;1014;846.58;848;5.56;1027.47;45.40;7.56;67.50;
1542;1019;1018;1018;846.58;849;5.57;1027.49;45.44;7.33;112.50;
1543;1015;1015;1010;841.60;846;5.52;1027.57;45.59;16.67;247.50;
1544;1015;1017;1014;842.43;870;5.37;1027.60;45.94;11.56;22.50;
1545;1016;1016;1011;841.60;853;5.42;1027.61;46.13;7.56;180.00;
1546;1018;1018;1014;843.26;842;5.51;1027.59;45.92;4.89;45.00;
1547;1017;1017;1017;839.94;850;5.51;1027.49;45.91;3.56;45.00;
1548;1017;1017;1020;843.26;861;5.54;1027.51;45.87;5.33;247.50;
1549;1020;1020;1017;844.09;849;5.47;1027.52;45.87;3.56;67.50;
1550;1018;1017;1018;846.58;842;5.53;1027.45;45.89;3.33;67.50;
1551;1014;1020;1016;841.60;843;5.58;1027.52;45.56;3.11;112.50;
1552;1018;1018;1014;846.58;847;5.60;1027.39;45.49;5.56;180.00;
1553;1015;1015;1014;838.28;855;5.56;1027.44;45.62;3.56;45.00;
1554;1010;1010;1010;842.43;840;5.60;1027.49;45.66;8.22;180.00;
1555;1018;1018;1018;841.60;864;5.59;1027.51;45.85;6.44;45.00;
1556;1016;1016;1018;841.60;846;5.61;1027.55;45.75;3.11;112.50;
1557;1015;1014;1014;843.26;853;5.62;1027.58;45.58;10.22;247.50;
1558;1019;1019;1017;844.92;844;5.46;1027.52;45.88;13.78;67.50;
1559;1014;1014;1014;845.75;853;5.55;1027.55;45.68;10.00;247.50;
1560;1018;1018;1018;843.26;847;5.60;1027.50;45.53;6.00;67.50;
1561;1014;1014;1014;845.75;842;5.57;1027.53;45.50;4.44;67.50;
1562;1017;1017;1014;843.26;842;5.43;1027.68;45.71;32.67;247.50;
1563;1016;1016;1016;841.60;843;5.48;1027.52;45.68;12.89;180.00;
1564;1012;1012;1012;844.09;845;5.31;1027.62;45.79;8.67;67.50;
1565;1015;1014;1017;846.58;840;5.48;1027.54;45.67;12.00;247.50;
1566;1014;1014;1017;844.09;840;5.51;1027.50;45.60;6.67;45.00;
1567;1021;1020;1019;844.09;841;5.56;1027.40;45.42;6.00;112.50;
1568;1020;1020;1019;845.75;846;5.58;1027.43;45.37;6.22;112.50;
1569;1014;1014;1014;845.75;838;5.58;1027.50;45.40;9.78;247.50;
1570;1015;1015;1015;841.60;836;5.43;1027.52;45.65;13.11;22.50;
1571;1020;1020;1020;845.75;851;5.51;1027.44;45.64;10.67;180.00;
1572;1018;1018;1015;846.58;848;5.50;1027.44;45.70;7.56;112.50;
1573;1020;1020;1019;844.09;843;5.58;1027.49;45.46;4.67;112.50;
1574;1018;1018;1017;846.58;856;5.60;1027.44;45.37;4.44;112.50;
1575;1018;1018;1015;841.60;839;5.61;1027.53;45.46;3.33;67.50;
1576;1013;1013;1013;836.62;858;5.63;1027.52;45.30;16.67;22.50;
1577;1017;1017;1017;844.09;834;5.60;1027.48;45.24;13.56;247.50;
1578;1020;1019;1016;844.09;840;5.61;1027.42;45.19;12.00;22.50;
1579;1011;1011;1013;835.79;861;5.63;1027.44;45.15;6.67;22.50;
1580;1020;1020;1020;841.60;838;5.63;1027.49;45.16;6.22;157.50;
1581;1016;1016;1016;844.09;845;5.64;1027.47;45.14;7.33;67.50;
1582;1018;1016;1018;846.58;845;5.66;1027.48;45.02;3.33;67.50;
1583;1017;1014;1017;844.92;841;5.66;1027.47;45.03;1.56;67.50;
1584;1019;1019;1014;844.92;834;5.69;1027.54;44.87;1.56;67.50;
1585;1018;1017;1014;846.58;850;5.70;1027.47;44.92;3.33;67.50;
1586;1020;1020;1020;844.92;834;5.70;1027.41;44.80;2.00;112.50;
1587;1014;1014;1016;839.11;838;5.71;1027.40;44.73;3.56;247.50;
1588;1017;1017;1017;843.26;839;5.70;1027.41;44.82;5.56;45.00;
1589;1017;1017;1017;841.60;838;5.68;1027.44;44.92;8.00;247.50;
1590;1017;1017;1014;843.26;834;5.73;1027.47;44.78;4.89;247.50;
1591;1015;1014;1019;846.58;841;5.73;1027.43;44.88;3.33;67.50;
1592;1018;1018;1017;846.58;843;5.76;1027.42;44.71;6.67;247.50;
1593;1017;1017;1017;845.75;843;5.77;1027.49;44.58;8.22;247.50;
1594;1016;1016;1016;844.09;838;5.74;1027.50;44.58;8.22;247.50;
1595;1016;1016;1016;844.09;851;5.78;1027.52;44.52;5.33;247.50;
1596;1014;1016;1016;844.09;832;5.79;1027.56;44.49;3.56;22.50;
1597;1014;1014;1014;843.26;832;5.80;1027.49;44.48;3.11;112.50;
1598;1020;1020;1020;844.92;830;5.82;1027.52;44.36;5.11;22.50;
1599;1014;1015;1013;838.28;852;5.83;1027.47;44.29;18.00;22.50;
1600;1013;1010;1013;838.28;845;5.85;1027.46;44.22;6.89;22.50;
1601;1015;1011;1013;840.77;832;5.86;1027.47;44.18;3.33;22.50;
1602;1013;1010;1013;840.77;836;5.85;1027.44;44.20;3.33;157.50;
1603;1014;1014;1020;844.92;831;5.88;1027.50;44.12;3.11;157.50;
1604;1018;1018;1020;844.92;834;5.88;1027.45;44.13;1.56;112.50;
1605;1019;1019;1019;847.41;851;5.88;1027.42;44.18;3.56;247.50;
1606;1018;1018;1014;846.58;836;5.84;1027.51;44.15;4.67;67.50;
1607;1020;1021;1018;847.41;847;5.90;1027.54;44.14;18.44;45.00;
1608;1015;1015;1014;842.43;832;5.87;1027.52;44.21;14.67;247.50;
1609;1018;1018;1017;841.60;845;5.88;1027.47;44.27;11.56;180.00;
1610;1018;1021;1018;844.92;837;5.90;1027.48;44.16;1.78;67.50;
1611;1018;1018;1021;847.41;832;5.90;1027.52;44.05;1.78;112.50;
1612;1021;1021;1018;844.92;836;5.92;1027.51;43.96;0.00;247.50;
1613;1019;1018;1016;847.41;847;5.92;1027.43;43.89;7.78;112.50;
1614;1021;1021;1021;844.92;848;5.93;1027.52;43.83;6.22;202.50;
1615;1016;1016;1016;847.41;849;5.93;1027.50;43.80;6.89;22.50;
1616;1021;1021;1018;846.58;834;5.87;1027.50;43.84;6.44;22.50;
1617;1018;1018;1020;841.60;844;5.91;1027.51;43.86;6.44;180.00;
1618;1014;1014;1019;847.41;852;5.92;1027.50;43.77;3.11;67.50;
1619;1019;1020;1020;847.41;830;5.92;1027.57;43.78;3.11;112.50;
1620;1018;1016;1018;846.58;838;5.93;1027.49;43.69;26.00;157.50;
1621;1021;1021;1021;847.41;838;5.96;1027.44;43.64;13.11;112.50;
1622;1021;1021;1018;844.92;845;5.95;1027.28;43.59;14.67;157.50;
1623;1016;1021;1016;847.41;846;5.85;1027.41;43.77;13.11;247.50;
1624;1017;1014;1015;839.11;829;5.90;1027.47;43.71;12.67;22.50;
1625;1016;1021;1018;845.75;841;5.79;1027.39;43.84;10.89;67.50;
1626;1021;1016;1021;847.41;847;5.87;1027.48;43.74;12.00;67.50;
1627;1019;1021;1019;843.26;827;5.89;1027.51;43.72;8.00;180.00;
1628;1021;1018;1021;847.41;835;5.78;1027.47;43.77;6.22;67.50;
1629;1018;1018;1021;847.41;839;5.83;1027.53;43.72;4.67;45.00;
1630;1015;1015;1015;842.43;826;5.86;1027.54;43.69;8.00;247.50;
1631;1017;1017;1019;844.92;849;5.90;1027.50;43.59;14.22;67.50;
1632;1021;1021;1021;844.92;844;5.84;1027.50;43.64;6.89;112.50;
1633;1021;1021;1020;847.41;837;5.87;1027.47;43.53;1.56;247.50;
1634;1016;1016;1018;845.75;836;5.89;1027.57;43.48;21.33;247.50;
1635;1015;1016;1015;839.11;844;5.90;1027.48;43.48;16.44;45.00;
1636;1018;1018;1018;843.26;833;5.90;1027.50;43.53;12.00;157.50;
1637;1021;1021;1021;847.41;844;5.90;1027.47;43.47;6.22;112.50;
1638;1018;1018;1018;844.92;825;5.90;1027.46;43.53;8.67;112.50;
1639;1018;1018;1019;843.26;827;5.88;1027.50;43.48;4.89;22.50;
1640;1016;1016;1021;847.41;837;5.90;1027.50;43.47;30.22;247.50;
1641;1014;1014;1016;847.41;837;5.85;1027.48;43.59;14.00;247.50;
1642;1016;1016;1018;843.26;832;5.87;1027.50;43.60;13.33;247.50;
1643;1021;1021;1021;845.75;833;5.86;1027.50;43.65;6.89;247.50;
1644;1019;1019;1019;843.26;837;5.86;1027.45;43.63;23.33;45.00;
1645;1019;1019;1019;843.26;848;5.83;1027.46;43.70;17.11;112.50;
1646;1015;1016;1014;847.41;831;5.82;1027.44;43.72;28.22;180.00;
1647;1021;1021;1021;845.75;838;5.71;1027.46;43.99;36.00;157.50;
1648;1020;1020;1021;844.92;828;5.83;1027.47;43.91;27.78;67.50;
1649;1014;1012;1014;839.94;826;5.82;1027.56;43.96;37.56;247.50;
1650;1017;1017;1016;847.41;830;5.74;1027.34;44.09;39.78;247.50;
1651;1021;1021;1018;843.26;828;5.77;1027.38;44.10;21.78;247.50;
1652;1021;1021;1019;843.26;826;5.78;1027.50;44.15;28.00;45.00;
1653;1021;1021;1020;843.26;845;5.77;1027.42;44.21;30.22;157.50;
1654;1019;1020;1020;847.41;849;5.73;1027.35;44.26;39.11;45.00;
1655;1016;1016;1016;845.75;831;5.74;1027.38;44.21;37.33;112.50;
1656;1021;1021;1018;846.58;835;5.66;1027.35;44.29;53.56;247.50;
1657;1012;1011;1010;844.09;852;5.70;1027.33;44.21;36.67;247.50;
1658;1021;1021;1021;845.75;829;5.69;1027.29;44.21;39.33;180.00;
1659;1018;1018;1021;844.92;851;5.73;1027.41;44.26;5.33;247.50;
1660;1018;1021;1018;844.92;835;5.70;1027.25;44.26;39.11;247.50;
1661;1012;1017;1016;844.09;830;5.67;1027.50;44.28;32.44;112.50;
1662;1020;1021;1018;844.92;832;5.66;1027.50;44.28;24.00;247.50;
1663;1021;1016;1018;846.58;835;5.70;1027.51;44.17;8.22;112.50;
